三井		10.0	12.41	2.41	ここからもう話し合う感じですかね
三井		18.92	21.59	2.67	これ、裏側使ったらいいんけ
三井		22.9	24.31	1.41	？？？
三井		52.81	54.42	1.61	それはどこに伝わったか
三井		55.245	56.345	1.1	書いてあったりする？
三井		80.68	81.09	0.41	うん
三井		90.505	93.265	2.76	側枝、ソクって側？
三井		218.48	219.63	1.15	ん、なんの時？
三井		354.04	356.31	2.27	日本に18世紀に来て
三井		380.71	380.98	0.27	えっと
三井		380.98	382.23	1.25	発芽がなんやっけ？
三井		392.195	393.525	1.33	苗結構時間かかるのやな
三井		433.93	435.02	1.09	えっとなんて書く
三井		441.625	443.125	1.5	漢字はだめだね
三井		458.565	460.725	2.16	栄養成長と生殖成長が
三井		473.67	474.14	0.47	収穫
三井		484.565	485.885	1.32	花が咲いて何日ぐらい？
三井		487.295	487.825	0.53	50日
三井		489.21	489.79	0.58	あ、これ
三井		490.535	491.195	0.66	50で合ってるよね
三井		491.995	493.275	1.28	すげー時間かかるな
三井		572.097	573.377	1.28	じゃ、次、ジャガイモ
三井		574.477	576.367	1.89	とー、ジャガイモが
三井		577.547	581.017	3.47	バレイショ炭水化物、バレイショ、あのー
三井		582.452	583.682	1.23	カタカナでバレイショ
三井		584.447	587.137	2.69	炭水化物、とタンパク質を含んでいる
三井		587.832	588.492	0.66	野菜です
三井		592.442	595.682	3.24	バレイショ炭水化物、やタンパク質
三井		596.982	598.702	1.72	なんか聞いたことないなと思う
三井		603.137	604.257	1.12	タンパク質
三井		607.182	610.872	3.69	で、アメリカ大陸で発見された野菜
三井		612.757	613.117	0.36	で
三井		614.017	614.447	0.43	えっと
三井		614.822	616.102	1.28	まずヨーロッパに
三井		616.862	617.892	1.03	伝わって
三井		619.007	620.597	1.59	ヨーロッパから世界中に
三井		622.482	623.762	1.28	伝来しました
三井		626.872	630.292	3.42	で、日本に伝わったのが1600年前後
三井		631.992	634.192	2.2	オランダ人が長崎に
三井		634.882	636.272	1.39	伝えたとされています
三井		648.737	652.537	3.8	で、まぁ栽培状の特徴を話していくと、種を植えて
三井		653.477	654.477	1.0	えっと
三井		656.587	657.857	1.27	地表に芽を出す
三井		658.172	658.602	0.43	あのー
三井		659.307	664.767	5.46	出版の出に出る芽までが、2から30日
三井		668.032	669.322	1.29	20から30日
三井		670.902	671.822	0.92	20から30日
三井		673.702	677.832	4.13	で、まぁ芽が出てから20日で蕾が見えてくる
三井		682.337	682.707	0.37	で
三井		683.932	684.992	1.06	これがね
三井		686.862	687.382	0.52	あのー
三井		688.732	694.582	5.85	着用の着に、蕾の時期と書いて、なんと読むかわからないけど
三井		695.137	697.987	2.85	要は、蕾がついてから２週間ぐらいで花が
三井		700.232	701.242	1.01	開花します
三井		705.262	706.762	1.5	蕾から２週間
三井		708.112	708.842	0.73	で、開花
三井		711.787	713.177	1.39	で、開花以降は
三井		714.702	718.172	3.47	塊の、茎、って書く
三井		721.117	722.577	1.46	なんて読むか全然わからん
三井		733.122	734.892	1.77	塊に茎って書く
三井		736.157	740.677	4.52	塊茎、塊茎、塊茎が肥大していって
三井		741.457	743.777	2.32	まぁ花が、あれです
三井		744.537	744.867	0.33	で
三井		746.662	750.212	3.55	まぁ次第になんか葉っぱもだめになっている間その
三井		751.117	754.317	3.2	塊茎が大きく、肥大していく
三井		757.172	757.902	0.73	塊茎が
三井		758.487	759.467	0.98	塊茎が
三井		760.077	761.937	1.86	塊、茎が
三井		763.217	763.737	0.52	塊
三井		763.997	765.007	1.01	いや、大きくなる
三井		766.617	769.607	2.99	もう開花後からずっと大きくなっていって
三井		771.102	772.682	1.58	で、まず花が枯れて
三井		774.242	774.432	0.19	で
三井		776.807	779.177	2.37	葉や茎が黄色くなって枯れていく
三井		785.522	786.212	0.69	枯れてく
三井		786.557	787.807	1.25	で、まぁその間に
三井		788.562	790.602	2.04	塊茎はすごい大きくなってく
三井		794.982	796.992	2.01	で、生育環境です
三井		797.557	798.807	1.25	話をします
三井		799.922	800.192	0.27	えっと
三井		800.417	803.347	2.93	適した温度が10から23度で
三井		807.542	809.152	1.61	10から23度で
三井		809.457	813.307	3.85	30度を超えると生育がほとんど停止する
三井		824.732	825.012	0.28	で
三井		826.282	830.572	4.29	地面の温度、が13度前後が適温
三井		832.277	836.927	4.65	で、13度を超えると収穫量が減るらしい
三井		850.542	854.932	4.39	で、排水、じゃ、土壌は、あのー
三井		855.627	856.317	0.69	耕土
三井		857.342	859.402	2.06	耕す土が
三井		860.742	862.692	1.95	深く排水の良い
三井		864.847	866.977	2.13	よく肥えた砂状の土壌
三井		869.182	872.182	3.0	耕土が深くて、排水の良い
三井		873.212	874.612	1.4	？？？
三井		874.612	875.152	0.54	Lol
