山崎		5.2	6.1	0.9	えっと
山崎		6.76	7.84	1.08	どっから喋ってく
山崎		8.08	8.84	0.76	Lol
山崎		12.78	14.1	1.32	河内くんから行く？
山崎		19.315	20.075	0.76	わかりました
山崎		20.105	20.575	0.47	はい
山崎		23.65	23.99	0.34	うん
山崎		54.27	56.31	2.04	種撒いて収穫までが
山崎		63.95	66.7	2.75	？？？
山崎		67.795	68.775	0.98	？？？
山崎		70.855	71.845	0.99	？？？
山崎		72.18	73.2	1.02	温度とか光とか
山崎		73.88	74.8	0.92	土壌とか
山崎		76.79	78.23	1.44	一緒の内容やと思うけど
山崎		83.77	84.41	0.64	温度が
山崎		87.97	89.99	2.02	発芽が25から
山崎		90.7	91.13	0.43	30
山崎		100.555	101.925	1.37	果実の肥大が
山崎		105.0	106.5	1.5	結構決まってる？
山崎		115.5	116.53	1.03	おーん
山崎		117.47	118.41	0.94	20度前後
山崎		128.64	129.63	0.99	？？？
山崎		140.825	141.425	0.6	うーん
山崎		152.665	153.135	0.47	オッケー
山崎		154.065	154.815	0.75	そんなもん？
山崎		159.875	160.285	0.41	おい
山崎		160.87	161.84	0.97	排水性
山崎		165.795	166.455	0.66	どっちやる
山崎		172.75	173.1	0.35	はい
山崎		177.475	177.905	0.43	ジャガ
山崎		207.47	208.02	0.55	1600？
山崎		245.455	247.505	2.05	植えてから20から30日
山崎		255.055	256.565	1.51	蕾が20日
山崎		279.51	280.07	0.56	うーん
山崎		343.815	344.835	1.02	栄養分の多い？
山崎		350.025	350.505	0.48	砂
山崎		358.985	359.715	0.73	オッケー？
山崎		360.41	361.27	0.86	？？？
山崎		361.95	362.47	0.52	したら
山崎		362.7	363.71	1.01	僕、喋ります
山崎		364.275	365.405	1.13	で、トマトです
山崎		366.47	367.24	0.77	えっと
山崎		367.465	369.325	1.86	トマトは世界的に
山崎		369.855	370.22	0.365	えっと
山崎		370.22	373.1	2.88	広く栽培せれている野菜の一つで
山崎		373.81	377.67	3.86	まぁ栄養価は無機質が豊富ですよってのと　
山崎		377.82	378.16	0.34	えっと
山崎		378.16	380.91	2.75	生食や調理加工ていうのがされやすくて
山崎		381.795	383.725	1.93	利用範囲も、これ漢字間違えてる
山崎		384.345	385.425	1.08	利用範囲が
山崎		385.895	386.525	0.63	広いです
山崎		387.815	388.675	0.86	ていうのがあります
山崎		388.805	389.065	0.26	で
山崎		389.375	390.315	0.94	トマトは
山崎		390.445	395.605	5.16	新大陸の発見を機に、南米から世界に栽培が広がって
山崎		395.835	396.18	0.345	えっと
山崎		396.18	398.44	2.26	日本に来たのが１８世紀ごろ
山崎		398.74	398.98	0.24	で
山崎		399.4	399.72	0.32	えっと
山崎		399.72	404.3	4.58	広く栽培されるようになったのが1930年ごろらしいです
山崎		406.24	406.8	0.56	大丈夫ですか
山崎		407.77	408.6	0.83	書いてってください
山崎		409.25	410.74	1.49	どうせ時間余るので
山崎		410.88	411.19	0.31	で
山崎		411.415	411.645	0.23	えっと
山崎		411.645	413.595	1.95	栽培なんですけど
山崎		413.835	414.22	0.385	えっと
山崎		414.22	418.34	4.12	種まきから発芽までが60から、10日
山崎		418.63	419.6	0.97	あ、6から10日
山崎		420.26	422.39	2.13	6から10日です、失礼失礼
山崎		422.595	422.915	0.32	で
山崎		423.195	423.945	0.75	えっと
山崎		425.67	426.57	0.9	育苗
山崎		428.04	429.47	1.43	育てる、苗
山崎		430.39	431.83	1.44	の期間が60日ぐらい
山崎		433.01	433.49	0.48	です
山崎		433.89	434.27	0.38	で
山崎		434.66	436.13	1.47	こん、オッケー
山崎		436.715	437.375	0.66	オッケー
山崎		438.255	439.985	1.73	うん、60
山崎		440.32	440.96	0.64	60日ぐらい
山崎		441.78	442.11	0.33	うん
山崎		442.69	442.91	0.22	で
山崎		443.215	443.685	0.47	えっと
山崎		443.685	444.52	0.835	本葉
山崎		444.952	447.212	2.26	ほん、本当の本に葉
山崎		447.522	447.822	0.3	が
山崎		448.052	448.347	0.295	えっと
山崎		448.347	449.507	1.16	2から3に
山崎		450.277	451.107	0.83	なると
山崎		453.457	457.907	4.45	うわ、これ感じむっちむずい、花と芽と分化　
山崎		458.302	459.022	0.72	が始まり
山崎		459.522	460.152	0.63	花芽分化か
山崎		461.132	462.242	1.11	その後は
山崎		462.502	463.502	1.0	栄養成長と
山崎		463.692	466.142	2.45	生殖成長が並行して進み
山崎		466.662	470.572	3.91	花と花弁を、花房か、を増やしていく
山崎		470.737	473.277	2.54	で、開花後50日ほどで収穫できます
山崎		473.907	475.157	1.25	大事なのは数字なので
山崎		475.512	477.342	1.83	開花後50日で収穫
山崎		484.572	484.872	0.3	で
山崎		485.122	485.632	0.51	えっと
山崎		485.857	489.417	3.56	で、温度と光の話します、で次が
山崎		489.707	490.077	0.37	えっと
山崎		490.182	492.712	2.53	トマトの育て方なんですけど
山崎		492.942	500.872	7.93	原産地の環境に似たようなところが良くて、太陽の光が強くて、昼と夜の温度差が激しいところ　
山崎		501.527	502.357	0.83	がいいそうです
山崎		502.497	503.767	1.27	具体的な数字は
山崎		504.212	507.462	3.25	生育適温は昼間が25度前後
山崎		508.022	509.792	1.77	夜が15度前後
山崎		514.032	514.872	0.84	もう一回言うね
山崎		515.212	519.902	4.69	生育適温は昼間25前後、夜間15前後
山崎		521.017	522.637	1.62	発芽適温が
山崎		522.927	523.322	0.395	えっと
山崎		523.322	525.042	1.72	25から30度
山崎		525.512	528.492	2.98	と、まぁ温めなところが多いですよ
山崎		532.842	534.612	1.77	オッケーすか、オッケーすか
山崎		536.037	536.407	0.37	え
山崎		537.542	538.552	1.01	夜、15
山崎		539.587	540.557	0.97	15前後
山崎		543.827	546.117	2.29	で、発芽が25から30
山崎		551.847	553.217	1.37	？？？
山崎		554.227	555.997	1.77	で、次土壌の話です
山崎		556.757	557.477	0.72	で土壌は
山崎		557.477	557.997	0.52	えっと
山崎		557.997	559.667	1.67	あまり選ばないけど
山崎		559.927	560.377	0.45	えっと
山崎		560.737	564.077	3.34	なるべく、耕土が深く、耕すに土
山崎		564.757	565.637	0.88	が深く
山崎		565.867	569.557	3.69	排水の良い、有機質の多い土が好まれています
山崎		571.862	573.092	1.23	排水の良い
山崎		574.657	576.107	1.45	有機質の多い
山崎		585.637	586.167	0.53	頑張って
山崎		587.787	589.657	1.87	俺の読むとこ感じ多いよね
山崎		590.122	594.182	4.06	で、湿度の低い環境ていうのがいいらしい
山崎		600.612	604.612	4.0	で、梅雨時期とかはあんまり良くないって感じらしいです
山崎		604.882	605.682	0.8	雨降ってるて言う
山崎		606.352	608.182	1.83	高温多湿ってのが良くない
山崎		610.692	611.612	0.92	らしいです
山崎		616.542	618.322	1.78	どこまで話せばいいか
山崎		621.512	624.222	2.71	1個目の問題の話をしてしまえばいいか
山崎		629.282	629.592	0.31	えっと
山崎		629.592	630.252	0.66	下に
山崎		630.792	637.102	6.31	多分どんな野菜なのか書いてある、それは多分しゃべってもいいと思う
山崎		639.697	641.127	1.43	軽くまとめればいいんだよね
山崎		643.247	644.137	0.89	？？？
山崎		645.332	646.512	1.18	一番いく
山崎		646.512	647.582	1.07	Lol
山崎		650.237	650.787	0.55	うん
山崎		651.542	653.382	1.84	栽培しやすいってのと
山崎		658.442	660.602	2.16	数字系がなんて言うか
山崎		661.272	661.792	0.52	強い
山崎		663.627	664.127	0.5	Lol
山崎		665.617	667.217	1.6	全体的に20が多い
山崎		668.307	670.777	2.47	あ、種まきから収穫まで100日かかる
山崎		671.952	675.422	3.47	栽培しやすい、種まき収穫まで100日かかる
山崎		682.292	684.402	2.11	光が不足すると実が落ちる
山崎		685.637	687.377	1.74	で、排水性が良い土を好む
山崎		688.167	688.797	0.63	そんぐらい
山崎		692.302	693.862	1.56	しやすく
山崎		696.932	699.642	2.71	種まきから収穫までが
山崎		700.377	701.067	0.69	100日
山崎		701.892	702.132	0.24	で
山崎		702.642	704.392	1.75	光不足や
山崎		707.047	707.637	0.59	？？？
山崎		709.542	711.122	1.58	排水性がいい土
山崎		716.682	720.852	4.17	どんな野菜かに、もうちょい利用方法、あれかな書いた方がいいかな
山崎		721.257	723.417	2.16	なんだっけ利用しやすいのなんやっけ
山崎		733.487	736.067	2.58	Lol
山崎		737.127	737.647	0.52	別に
山崎		739.187	740.507	1.32	うし、こんな感じかな
山崎		741.307	741.957	0.65	はい
山崎		742.462	743.842	1.38	うし、次、ジャガ行くか
山崎		746.842	747.432	0.59	えっと
山崎		754.772	756.442	1.67	炭水、タンパク多くて
山崎		759.097	760.297	1.2	利用が多い
山崎		766.602	767.442	0.84	水捌け
山崎		768.022	769.192	1.17	が必要だよね
山崎		771.617	773.287	1.67	後、寒冷地だな
山崎		788.997	790.267	1.27	Lol
山崎		794.462	794.962	0.5	はい
山崎		795.852	796.707	0.855	11分
山崎		796.707	798.137	1.43	Lol
山崎		798.562	799.702	1.14	この後11分やる？
山崎		800.767	803.327	2.56	？？？
山崎		804.537	805.207	0.67	あるかな
山崎		812.542	813.942	1.4	絶対パーテーション多い
山崎		827.792	829.222	1.43	どうすか？メモ取りました？
山崎		829.467	830.157	0.69	オッケー？
山崎		842.422	843.402	0.98	どうですかツッチー
山崎		845.152	846.452	1.3	トマト、トマト言っていい
山崎		848.652	849.542	0.89	えっと
山崎		849.857	854.297	4.44	重要なこととしては、たぶん、生食、調理、加工ができる
山崎		855.277	856.667	1.39	ジャガイモとかと違って
山崎		858.727	860.657	1.93	調理、加工が可能
山崎		862.597	865.127	2.53	まぁさまざまな料理に使えるってゆう
山崎		866.962	870.222	3.26	むちゃくちゃ栽培されているってこと
山崎		871.632	872.872	1.24	広く栽培されている
山崎		877.972	878.302	0.33	と
山崎		880.357	882.067	1.71	えっとー
山崎		885.112	887.402	2.29	栽培の特徴、俺すごい
山崎		888.327	889.707	1.38	まとめて書けないわ
山崎		893.217	893.857	0.64	そうね
山崎		894.567	898.407	3.84	温度差が激しい方がいいのが特徴だね
山崎		904.257	904.797	0.54	うん
山崎		919.417	922.657	3.24	まぁあったかめがいい、栽培に関して言うなら
山崎		924.967	931.177	6.21	全体的に他のと比べると、ジャガイモとか冷たいとこがいいけど、こっちは高めのとこがいい
山崎		935.812	936.872	1.06	こんなもんかな
山崎		937.782	940.632	2.85	栽培状の特徴がすげー書きづらい
山崎		941.187	952.537	11.35	なんだろ、本葉になると花芽分化が始まり、その後栄養成長と生殖成長が並行して進み、葉と花房を増やしていくってまぁわかりづらいやろ
山崎		954.162	957.582	3.42	収穫まではあれだね、全部足せばいいか
山崎		958.022	961.597	3.575	収穫まで、収穫から回収じゃないわ、種まきから回収
山崎		961.597	962.237	0.64	えっと
山崎		962.737	965.187	2.45	10、60、120ぐらいか
山崎		967.972	970.392	2.42	120日かかります
山崎		971.342	972.942	1.6	数字の問題いっぱい出てきそう
山崎		977.877	982.187	4.31	？？？、育苗期間がどうかわからんけど
山崎		985.412	986.812	1.4	後8分どうする
山崎		988.942	989.722	0.78	見よる？
山崎		992.912	994.372	1.46	生い立ちみたいな話する？
山崎		995.282	996.842	1.56	河内くんの生い立ちみたいな
山崎		1000.117	1001.127	1.01	今までの
山崎		1001.892	1002.702	0.81	？？？
山崎		1002.702	1003.507	0.805	Lol
山崎		1003.507	1004.122	0.615	8分に
山崎		1004.122	1005.052	0.93	Lol
山崎		1006.147	1007.327	1.18	8分？？？
山崎		1008.997	1010.697	1.7	でもやることないやん正直
山崎		1011.867	1014.007	2.14	個人勉強時間なんかあれやし
山崎		1017.667	1018.682	1.015	なんとかしてくれ
山崎		1018.682	1019.512	0.83	Lol
山崎		1020.067	1021.077	1.01	面白いの
