森		6.62	8.46	1.84	人のやつをメモに取る？
森		9.48	11.09	1.61	人の話をメモとる
森		26.115	27.885	1.77	まぁナスなんですけど
森		28.8	30.15	1.35	ナスの原産地は
森		30.805	32.505	1.7	どこだと、どこだと思いますか
森		37.97	39.45	1.48	国でお願いします
森		41.17	41.67	0.5	おしい
森		47.545	48.165	0.62	インドでした
森		49.67	50.41	0.74	？？？
森		53.79	54.28	0.49	でー
森		54.755	57.105	2.35	日本には7世紀ごろに伝わりました
森		58.11	59.16	1.05	栽培しやすいんで
森		59.805	61.315	1.51	家庭菜園用の野菜として
森		61.77	63.44	1.67	よく親しまれ
森		64.665	65.685	1.02	ナスは
森		66.565	69.315	2.75	種まきから収穫まで何日かかりますか？
森		75.76	76.92	1.16	そんな早い
森		81.375	82.255	0.88	100日
森		83.635	84.785	1.15	100日以上かかります
森		90.96	91.79	0.83	ナスは
森		92.525	94.075	1.55	茎があるじゃないですか
森		95.66	96.43	0.77	なんか
森		96.755	97.365	0.61	茎
森		98.52	99.07	0.55	あのー
森		99.825	103.665	3.84	茎があるんですよ、茎からいっぱい枝が生えてきて
森		104.685	109.085	4.4	葉えきに両性花をつけて自家受粉するんです
森		110.385	111.315	0.93	わかりました？
森		115.205	116.285	1.08	？？？
森		117.215	117.535	0.32	で
森		120.79	124.29	3.5	ナスは育てるのに温度が大事なんですよ、温度が
森		126.57	129.17	2.6	発芽するのに適温なのは
森		129.97	131.56	1.59	25から30度
森		132.555	133.045	0.49	でも
森		133.6	137.2	3.6	昼は30度で、夜は20から25度でした
森		139.51	140.46	0.95	発芽
森		142.975	143.325	0.35	で
森		143.96	145.48	1.52	果実をでかくするには
森		146.04	148.02	1.98	22から26度が
森		148.42	149.46	1.04	適してるんですね
森		153.87	155.4	1.53	果実がデカくなる
森		156.155	158.105	1.95	発芽するのには25から30度
森		158.81	161.41	2.6	果実がデカくなるには22から26度
森		165.74	166.15	0.41	で
森		166.525	170.075	3.55	根を育てるには20度前後が適切です
森		170.68	171.21	0.53	3つの
