志賀		1.72	3.96	2.24	じゃあそちらからいきましょう
志賀		65.798	66.002	0.204	はい
志賀		94.99	96.243	1.253	救荒作物
志賀		98.407	99.503	1.096	作物？
志賀		101.665	102.89	1.225	Lol
志賀		106.126	106.573	0.447	？？？
志賀		118.729	119.356	0.627	ほう芽
志賀		122.085	123.061	0.976	ほう芽が伸びる
志賀		131.587	131.799	0.212	しゅう？
志賀		132.051	132.234	0.183	Lol
志賀		136.175	136.497	0.322	から
志賀		136.625	136.798	0.173	えー
志賀		159.366	160.726	1.36	主茎
志賀		161.252	163.521	2.269	種イモ、ほう芽の順で主茎で
志賀		163.743	165.093	1.35	しゅー
志賀		165.093	165.989	0.896	でつぼみが
志賀		168.127	168.715	0.588	あ、はい
志賀		175.652	176.548	0.896	はい、つぼみ
志賀		213.916	214.916	1.0	10度から23度
志賀		216.237	219.533	3.296	じゃ、じゃあ育つけど13度以上だと効率がそんなに良くないっていう
志賀		232.964	234.667	1.703	排水が良いところでやる
志賀		242.249	242.384	0.135	じゃ
志賀		242.826	243.587	0.761	次自分が
志賀		247.041	248.532	1.491	私はナスでした
志賀		249.686	251.824	2.138	ナスの原産地はインドで
志賀		252.724	253.121	0.397	でー
志賀		253.353	254.232	0.879	日本には
志賀		254.505	258.142	3.637	７世紀ごろに渡ったらしいです、伝わったらしいです
志賀		260.41	260.5	0.09	で
志賀		260.83	262.016	1.186	日本次としてええ
志賀		262.259	263.861	1.602	食に欠かせない野菜なんですけど
志賀		263.998	264.794	0.796	えーと
志賀		265.232	266.647	1.415	すごい栽培しやすいから
志賀		267.413	267.891	0.478	えーと
志賀		267.945	271.44	3.495	家庭菜園用としても広く親しまれてるらしいです
志賀		277.395	277.644	0.249	で
志賀		280.014	286.747	6.733	栽培の特性なんですけど結構かかって種まきから収穫まで100日以上かかります
志賀		292.104	297.127	5.023	ナスは種肉から盛んに即枝が発生し
志賀		299.23	300.079	0.849	即枝
志賀		300.4	301.516	1.116	んー漢字がわかんない
志賀		302.271	302.724	0.453	？？？
志賀		302.724	303.341	0.617	Lol
志賀		303.671	306.253	2.582	葉えきに、葉えき
志賀		306.791	308.407	1.616	葉にえきってひらがななんですけど
志賀		308.814	313.488	4.674	両性花、両性花を着け自家受粉によってできる
志賀		316.427	317.537	1.11	ひらがなで書いてある
志賀		317.537	318.508	0.971	Lol
志賀		318.508	319.322	0.814	葉えきに
志賀		320.905	322.591	1.686	両性花
志賀		323.405	324.568	1.163	両性花
志賀		325.429	326.661	1.232	両性花
志賀		327.166	329.131	1.965	をつけ自家受粉によって
志賀		330.218	332.567	2.349	結果、多分芽ができると重んですけど
志賀		333.49	334.92	1.43	自家受粉で結果
志賀		335.347	336.254	0.907	結果する
志賀		339.287	340.81	1.523	結果なんて言うんですかね
志賀		342.077	346.1	4.023	け、つなぐ、結は結果って多分
志賀		346.489	347.617	1.128	そう、その結果だと思う
志賀		349.368	350.17	0.802	いや、花が咲く
志賀		350.69	352.458	1.768	まぁなんか、実ができるの
志賀		352.657	354.11	1.453	果実の？？？できる
志賀		357.382	359.08	1.698	はい、で生育と環境行きますと
志賀		359.33	359.935	0.605	温度は
志賀		360.187	360.454	0.267	えっと
志賀		360.58	362.661	2.081	発芽適温が25度から30度で
志賀		364.554	365.566	1.012	はい30度です
志賀		368.729	371.09	2.361	で、えーと
志賀		371.801	374.405	2.604	変温管理が必要なんですよね
志賀		374.818	376.167	1.349	で昼間が30度
志賀		376.556	378.067	1.511	夜が20から25度
志賀		380.184	381.068	0.884	30度で
志賀		381.378	383.111	1.733	夜が20から25度
志賀		388.708	390.022	1.314	で、えーと
志賀		390.369	393.497	3.128	果実の肥大には22から26度が
志賀		393.931	394.826	0.895	良いそうです
志賀		401.093	403.07	1.977	果実の肥大が22から26
志賀		406.427	406.997	0.57	で
志賀		407.332	410.937	3.605	根の生育には20度前後が適しているらしいです
志賀		412.158	413.356	1.198	そうです、根の生育
志賀		414.531	415.833	1.302	20度前後
志賀		417.209	420.417	3.208	はい、なんだか無茶苦茶、面倒臭いって感じです
志賀		420.417	421.138	0.721	Lol
志賀		422.331	426.307	3.976	はい、次光行きます、ナスは光が不足すると落下が多くなって
志賀		433.928	435.137	1.209	過繁茂
志賀		435.4	437.876	2.476	なんすかね、よく茂藻？
志賀		438.166	439.89	1.724	まぁ？？？というんですかね
志賀		439.89	449.169	9.279	には、光が不足すると紫外線が少なくなって、果実の色のアントシアニンの発生が悪くなるって言う
志賀		450.168	450.889	0.721	ええっと
志賀		450.889	451.796	0.907	Lol
志賀		451.939	455.346	3.407	よく茂と呼び、かは、かは、過繁茂によって
志賀		456.1	458.472	2.372	光が不足すると紫外線が少なくなる
志賀		460.045	462.452	2.407	光が不足すると紫外線が少なくなって
志賀		463.578	464.438	0.86	果実の色の
志賀		465.174	465.849	0.675	えっとー
志賀		465.993	469.493	3.5	アントシアニンっていう多分紫のなんすかね
志賀		469.722	471.885	2.163	アントシアニンの発生が悪くなって
志賀		472.867	475.937	3.07	発色が薄くなって商品価値が下がる
志賀		481.482	484.051	2.569	そうです、発色が薄くなる
志賀		484.787	487.985	3.198	過繁茂に、光が不足すると紫外線が少なくなると
志賀		488.584	490.119	1.535	アントシアニンが
志賀		492.121	493.668	1.547	悪くなって商品価値が下がるみたいな
志賀		494.878	496.552	1.674	光が滅茶苦茶、大切みたいな感じです
志賀		499.272	501.144	1.872	で、最後土壌と水分なんですけど
志賀		501.38	503.357	1.977	ナスの根はまぁ深く伸びて
志賀		503.601	504.067	0.466	えっと
志賀		504.247	505.968	1.721	排水が良いことが大切である
志賀		507.896	508.733	0.837	深くて
志賀		508.966	510.466	1.5	ナスの根は深く伸びるので
志賀		511.012	513.454	2.442	排水が良いことが大切
志賀		523.58	524.441	0.861	２種類ちょっと
志賀		525.743	528.859	3.116	土壌があるんですけど、砂状、砂状では
志賀		529.732	530.965	1.233	収穫期、まる
志賀		531.546	535.313	3.767	早くなるんですけど、収穫が早くなるけど長期の収穫が難しくなる
志賀		536.162	537.266	1.104	砂の場合は
志賀		538.952	540.243	1.291	で、粘土の場合が
志賀		540.522	540.952	0.43	あのー
志賀		540.952	545.941	4.989	生育は良くなるんですけど、排水が悪いと青枯病にかかりやすくなる
