室賀		25.73	26.87	1.14	里野から喋る？
室賀		33.64	36.39	2.75	？？？
室賀		42.23	43.41	1.18	俺ジャガイモです
室賀		52.21	53.64	1.43	？？？は好きじゃない
室賀		99.83	100.49	0.66	20？
室賀		127.53	129.67	2.14	やばい、全然追いつけない
室賀		129.67	131.04	1.37	Lol
室賀		131.74	132.19	0.45	えっと
室賀		132.36	135.0	2.64	発芽が25度から30度で
室賀		135.16	135.71	0.55	次が
室賀		138.28	140.27	1.99	あー、実が、実が大きくなる
室賀		145.65	147.11	1.46	24から6？
室賀		148.08	151.54	3.46	あ、？？？か、むっちゃシビアやな
室賀		151.59	152.68	1.09	Lol
室賀		153.38	154.18	0.8	そして
室賀		158.85	159.55	0.7	根っこ？
室賀		160.95	161.99	1.04	根が20度？
室賀		164.59	165.03	0.44	おーん
室賀		180.89	181.22	0.33	うん
室賀		221.85	223.99	2.14	３だとむっちゃ酸性じゃん
室賀		229.11	230.25	1.14	トイレ行きたくなってきた
室賀		257.35	259.39	2.04	？？？、無理だ
室賀		259.53	260.41	0.88	全然わかんね
室賀		263.47	264.26	0.79	要素の次
室賀		265.36	265.84	0.48	いや
室賀		266.86	268.07	1.21	無機質が豊富
室賀		316.29	318.07	1.78	？？？
室賀		335.78	336.86	1.08	あーなんだろう
室賀		348.51	349.44	0.93	60日
室賀		355.74	359.62	3.88	あれ、ちょっと待って発芽、発芽ちょっと待って発芽のとこメモってないです
室賀		363.06	363.88	0.82	？？？
室賀		364.51	365.22	0.71	60
室賀		365.85	367.82	1.97	Lol
室賀		371.66	372.42	0.76	？？？
室賀		372.42	373.22	0.8	Lol
室賀		376.33	376.71	0.38	え？
室賀		393.33	393.85	0.52	なんだこれ
室賀		396.6	397.55	0.95	Lol
室賀		428.18	430.0	1.82	ちょ、待って全然メモしてない
室賀		432.9	436.02	3.12	本葉、本葉から、本葉が2、3枚になると
室賀		438.28	441.9	3.62	になると、あの花芽分化が始まる
室賀		441.9	443.33	1.43	Lol
室賀		443.33	444.51	1.18	花芽分化が
室賀		455.2	456.64	1.44	50日ほどで収穫
室賀		487.62	489.69	2.07	ちょ、すいません、すいません、すいません
室賀		490.62	493.26	2.64	そんな、秒速で書けるわけないだろう
室賀		493.43	494.49	1.06	Lol
室賀		497.52	499.31	1.79	まだ一口も書いてないぜ、さっきの
室賀		499.5	500.2	0.7	一個手前
